iter	Passed	Remaining
917	6621	591
918	6628	584
919	6635	576
920	6641	569
921	6647	562
922	6653	555
923	6659	547
924	6666	540
925	6673	533
926	6680	526
927	6686	518
928	6693	511
929	6699	504
930	6706	497
931	6713	489
932	6720	482
933	6727	475
934	6733	468
935	6739	460
936	6745	453
937	6751	446
938	6757	439
939	6764	431
940	6770	424
941	6775	417
942	6781	409
943	6787	402
944	6793	395
945	6800	388
946	6807	381
947	6814	373
948	6820	366
949	6825	359
950	6831	351
951	6837	344
952	6843	337
953	6851	330
954	6858	323
955	6864	315
956	6871	308
957	6878	301
958	6885	294
959	6891	287
960	6898	279
961	6905	272
962	6912	265
963	6920	258
964	6926	251
965	6933	244
966	6938	236
967	6945	229
968	6952	222
969	6959	215
970	6967	208
971	6974	200
972	6982	193
973	6987	186
974	6993	179
975	6999	172
976	7004	164
977	7010	157
978	7016	150
979	7023	143
980	7030	136
981	7035	128
982	7041	121
983	7048	114
984	7055	107
985	7061	100
986	7068	93
987	7075	85
988	7081	78
989	7087	71
990	7093	64
991	7099	57
992	7106	50
993	7112	42
994	7119	35
995	7125	28
996	7132	21
997	7140	14
998	7146	7
999	7152	0
